1,8,11,0.32666,-0.538574,-0.776855,-3.8125,-60.625,31.5625,0,6,5,0,0.700195,-0.159668,44.5625,76.1875,35.3125,0,0
1,8,11,0.13916,-0.52832,-0.919434,24.4375,-8.625,-20.875,0,6,5,0,0.89502,-0.337402,59.4375,94.25,31.1875,0,0
1,8,11,0.0429688,-0.585449,-0.793945,-20.375,16.875,-61,0,6,5,0,0.763672,-0.25293,63.25,139.5,31.3125,0,0
1,8,11,0.106934,-0.703125,-0.952148,34.0625,45.0625,-101.188,0,5,6,0,0.928711,-0.442871,97.4375,155.75,23.6875,0,0
1,7,12,-0.0512695,-0.61377,-1.06201,1.875,56.9375,-102.063,0,5,6,0,0.935547,-0.522461,108.438,151.75,-6.3125,0,0
1,7,12,-0.214844,-0.753906,-1.02344,-26.125,10.3125,-57.125,0,5,6,0,0.964355,-0.558105,87.5,137.125,-23.625,0,0
1,7,12,-0.345215,-0.829102,-0.980957,8.6875,2.6875,6.8125,0,5,7,0,1.0083,-0.384277,65.75,100.5,-43.3125,0,0
1,8,12,-0.41748,-0.743164,-0.726074,-17.375,-40.375,58.375,0,5,7,0,1.03955,-0.191895,19.3125,42.5,-47.5625,0,0
1,8,12,-0.215332,-0.608887,-0.633789,27.5,-17,61.5625,0,6,7,0,1.07373,-0.231445,-15.25,25.625,-48.75,0,0
1,8,11,0.134766,-0.477539,-0.645508,51.5,86.25,13.6875,0,6,7,0,0.970215,-0.300781,-53.5625,-5.25,-30.8125,0,0
2,8,11,0.371582,-0.420898,-0.658691,39.5625,132,-29.3125,0,6,7,0,0.791992,-0.324219,-71.5625,19.8125,50.4375,0,0
2,6,11,0.755371,-0.461426,-0.593262,24.375,210.5,-90.0625,0,6,7,0,0.629883,-0.291992,-63.6875,23.5625,112.938,0,0
2,5,11,1.1416,-0.32373,-0.320801,34.8125,167.438,-106.375,0,5,7,0,0.453613,-0.297852,-37.1875,20.8125,150.125,0,0
2,4,11,1.20361,-0.21875,-0.143066,23.6875,71.5625,-74.375,0,4,7,0,-0.0117188,0.0942383,-107.438,9.125,98.9375,0,0
2,4,11,1.08057,-0.442871,-0.486816,-56.4375,-69.5,-20.375,0,4,7,0,-0.0356445,0.0395508,10.0625,-100.188,-10.5625,0,0
1,5,11,0.744629,-0.892578,-1.01123,-51.5625,-104.313,13.6875,0,4,7,0,0.997559,-0.44873,98.1875,-73.625,-47.4375,0,0
1,5,11,0.15625,-0.902832,-0.97168,-47.25,-96.1875,46.8125,0,4,6,0,1.33154,-0.404785,86.75,-45.6875,-85.6875,0,0
1,6,11,-0.302246,-1.03369,-0.880371,-34.125,-112.688,99.8125,0,5,7,0,1.3833,-0.201172,34.625,-30.5,-103.75,0,0
1,7,11,-0.372559,-0.805664,-0.697266,30.1875,-99.8125,122.063,0,6,7,0,1.1333,-0.138672,-16.0625,-36.0625,-104.5,0,0
1,8,11,-0.0454102,-0.529785,-0.693848,30.8125,-56.25,105.563,0,7,7,0,0.928711,-0.383301,-55.125,-33.6875,-97.125,0,0
1,8,11,0.396973,-0.523926,-0.614258,51.125,54.1875,56.4375,0,7,7,0,0.845215,-0.423828,-57.875,14.25,-20.125,0,0
2,8,11,0.643555,-0.429199,-0.590332,39.8125,100.125,-11.6875,0,7,7,0,0.717285,-0.393066,-44.3125,5.1875,31.5625,0,0
2,7,10,0.783203,-0.490234,-0.401367,28,150.313,-62.5625,0,6,7,0,0.547852,-0.181641,-49.5625,13.1875,92.25,0,0
2,6,10,0.910645,-0.461426,-0.366211,24.1875,122.5,-87.75,0,5,6,0,0.387695,-0.241699,-49.75,-1.75,98.875,0,0
2,5,10,0.963379,-0.455566,-0.376465,8.8125,85.4375,-75.875,0,5,6,0,0.361328,-0.120605,-6.625,-30.1875,60.75,0,0
2,5,10,0.958984,-0.55127,-0.625,-41.1875,9.125,-46.5,0,4,6,0,0.54834,-0.194336,19.0625,-35.375,31.5625,0,0
2,5,10,0.866211,-0.681152,-0.821289,-50.625,-22.875,-25.0625,0,4,6,0,0.95752,-0.506836,82.6875,-27.0625,10.3125,0,0
1,5,10,0.430176,-0.700195,-1.09131,-69.5,-49.3125,13.6875,0,4,6,0,1.21094,-0.39209,67.625,-6.625,0.4375,0,0
1,6,10,-0.236816,-0.933105,-0.972168,-31.9375,-48.5625,63,0,5,6,0,1.33154,-0.44873,68.4375,-6.8125,-15.25,0,0
1,7,10,-0.368164,-0.85791,-0.733887,-28.625,-95,79.6875,0,5,6,0,1.13428,-0.19043,26.4375,-13.5,-49.0625,0,0
1,8,10,-0.20166,-0.533203,-0.735352,13.5625,-70.3125,73.375,0,6,6,0,1.02539,-0.173828,-31.625,-23.8125,-78.75,0,0
1,8,10,0.019043,-0.629395,-0.700684,-5.3125,-36.625,56.0625,0,6,6,0,0.959961,-0.169434,-63.875,-13.5,-72.3125,0,0
1,8,10,0.205566,-0.532715,-0.564941,22.0625,26.4375,16.875,0,7,6,0,0.799805,-0.183594,-67.0625,4.1875,-3.0625,0,0
1,7,10,0.487305,-0.370117,-0.570313,18.4375,103.875,-33.75,0,6,6,0,0.589355,-0.244141,-79.0625,26.5625,50.5,0,0
2,7,10,0.622559,-0.391113,-0.482422,16.6875,136.813,-51.125,0,6,6,0,0.386719,-0.141113,-51,32.625,97.125,0,0
2,6,10,0.972656,-0.371582,-0.458008,3.0625,127.688,-65.625,0,5,6,0,0.566406,-0.246582,6.625,26.125,98.9375,0,0
2,5,10,1.17773,-0.533691,-0.517578,19.6875,109.438,-58.25,0,4,6,0,0.257324,0.0214844,-34.9375,17.125,104.125,0,0
2,4,10,1.10107,-0.498535,-0.425781,-23.1875,44.625,-43.9375,0,4,6,0,0.400879,-0.0654297,-6.4375,-8.25,60.5625,0,0
2,4,10,0.995117,-0.518066,-0.506348,-3.375,18.25,-35.25,0,3,6,0,0.398438,-0.0849609,9.1875,-21.8125,36.0625,0,0
1,4,10,0.890137,-0.546875,-0.731934,-33.75,-26.625,-8.9375,0,3,6,0,0.736328,-0.32959,56.5,-24.25,12.6875,0,0
1,4,10,0.680176,-0.585938,-0.877441,-46.0625,-47.1875,14.3125,0,3,6,0,0.855469,-0.366211,53.3125,-28.9375,-4.3125,0,0
1,5,10,0.0390625,-0.72998,-1.11328,-46.625,-95.75,47.9375,0,4,6,0,1.10645,-0.484375,96.3125,-15.9375,-28.8125,0,0
1,6,10,-0.241211,-0.768555,-0.942383,-17.1875,-121.438,61.0625,0,4,6,0,1.13379,-0.324707,86.375,-7.1875,-62.9375,0,0
1,7,10,-0.296387,-0.618164,-0.719727,0.25,-127.25,62.25,0,5,6,0,1.07715,-0.11084,26.5625,-30.25,-110.188,0,0
1,7,10,-0.18457,-0.592285,-0.700195,10.875,-107.188,57.25,0,6,6,0,0.982422,-0.0610352,-37.75,-49.25,-119.313,0,0
1,8,10,-0.0678711,-0.562012,-0.599609,13.5,-84.75,45,0,6,6,0,0.864746,-0.065918,-71.125,-44.8125,-104.188,0,0
1,8,10,0.259277,-0.437988,-0.640137,38,37.875,-8.25,0,7,6,0,0.920898,-0.25293,-81.9375,-32,-8.625,0,0
1,7,10,0.506348,-0.358887,-0.703125,28.6875,96.5625,-29.5,0,7,6,0,0.98877,-0.430176,-77.25,3,45.3125,0,0
1,7,10,0.881836,-0.354492,-0.597168,21.6875,159.188,-54.9375,0,6,6,0,0.519531,-0.185059,-65.125,29.875,122.5,0,0
1,6,10,0.90625,-0.541992,-0.347656,-1.1875,120,-54.6875,0,5,6,0,0.396484,-0.0581055,-52.3125,39.0625,102.813,0,0
2,5,10,1.03662,-0.436035,-0.478027,29.8125,112.813,-61.1875,0,5,6,0,0.356934,-0.0507813,-70.8125,17.75,108,0,0
2,4,10,1.17236,-0.382813,-0.344238,1.625,79.5625,-64.625,0,4,6,0,0.124023,0.00195313,0.4375,-9.875,101.875,0,0
2,4,10,0.941895,-0.471191,-0.352051,-4.375,37.375,-50.8125,0,3,6,0,0.254395,-0.0390625,26,-25.8125,59.3125,0,0
2,4,10,0.922363,-0.494629,-0.580078,-8.4375,-23.375,-22,0,3,6,0,0.34082,-0.121582,55.8125,-34.4375,21.4375,0,0
1,4,10,0.819336,-0.59375,-0.955078,-37.625,-54.8125,26.625,0,3,6,0,0.961426,-0.445313,76.1875,-10.1875,-24.6875,0,0
1,5,10,0.289551,-0.737793,-0.945801,-69.875,-94.0625,61.5,0,3,6,0,1.03223,-0.42041,106.063,-1.75,-29.625,0,0
1,6,10,-0.179199,-0.602051,-0.99707,-22.25,-109.563,71.3125,0,4,6,0,1.14258,-0.327637,81.625,0,-64.9375,0,0
1,6,10,-0.268066,-0.694824,-0.810547,-27.75,-125.125,79.625,0,4,6,0,1.10938,-0.180664,47.5625,-6.25,-84.1875,0,0
1,7,10,-0.19043,-0.599609,-0.742188,13,-122.375,56,0,5,6,0,1.02002,-0.124023,-12.1875,-41.375,-117.813,0,0
1,8,10,-0.00195313,-0.544434,-0.640137,21.0625,-67.875,27.5,0,6,6,0,0.899414,-0.132324,-70.75,-47.375,-125,0,0
1,8,10,0.425781,-0.384277,-0.629883,36.875,21.375,-14.5625,0,6,6,0,0.833984,-0.164063,-79.6875,-33.0625,-84.1875,0,0
1,7,10,0.522461,-0.460938,-0.625488,25.1875,84.625,-37.25,0,6,6,0,0.821289,-0.279785,-75.5,-9.25,23.4375,0,0
1,7,10,0.704102,-0.396484,-0.560547,39.5625,129.563,-67.625,0,6,6,0,0.581543,-0.304688,-113.813,45.625,86.0625,0,0
2,6,10,0.915039,-0.40332,-0.518555,56.1875,143.438,-81.8125,0,5,6,0,0.377441,-0.213379,2.375,32,114,0,0
2,5,10,0.944336,-0.227051,-0.314941,17.875,99.375,-61,0,4,6,0,0.0581055,0.0195313,-47.8125,31.6875,76,0,0
2,4,10,1.08447,-0.383301,-0.352539,-25.9375,69.125,-43.75,0,4,6,0,0.00830078,0.0537109,33.25,7.8125,64.6875,0,0
2,4,10,1.08008,-0.422363,-0.496582,-56.8125,46.3125,-31.1875,0,3,6,0,0.423828,-0.106445,75.3125,1,63,0,0
2,3,9,1.09424,-0.52002,-0.587891,-52.75,37.25,-26.0625,0,3,6,0,0.538086,-0.177246,70,0,79.8125,0,0
1,3,9,0.811523,-0.654297,-0.731445,-66.75,-2.375,9.4375,0,2,6,0,0.812012,-0.351074,61.75,-6.6875,54,0,0
1,4,9,0.436035,-0.776367,-1.04199,-34.6875,-45.375,32.125,0,2,6,0,1.09863,-0.541992,106.875,-20.875,-3.3125,0,0
1,5,9,-0.00488281,-0.768066,-0.932129,-47.625,-90.6875,66.125,0,3,6,0,1.12549,-0.285645,47.1875,-11,-61.4375,0,0
1,5,9,-0.200684,-0.755371,-0.769043,-6.875,-113.688,72.6875,0,4,6,0,1.0874,-0.101563,31.125,-34.5,-81.25,0,0
1,6,10,-0.154297,-0.598145,-0.629395,24.5,-138.813,45.8125,0,5,6,0,0.888184,-0.0463867,-46.4375,-62.625,-103.313,0,0
1,7,10,-0.0356445,-0.532715,-0.717285,42.6875,-133.625,31.125,0,5,6,0,0.968262,-0.236816,-69.9375,-71.6875,-110.75,0,0
1,7,10,0.0952148,-0.504395,-0.825684,37.0625,-88.3125,10.8125,0,6,6,0,1.03027,-0.375488,-84.6875,-51.875,-93.0625,0,0
1,8,10,0.442383,-0.532227,-0.746582,48.25,-21.8125,-14.1875,0,6,6,0,0.964355,-0.411133,-108.188,-20.3125,-45.8125,0,0
2,7,10,0.656738,-0.507813,-0.720703,74.125,45.625,-38.9375,0,6,6,0,0.785156,-0.277832,-54.125,19.25,16.875,0,0
2,6,10,0.847168,-0.32373,-0.452637,36.1875,99.4375,-68.3125,0,6,6,0,0.34082,-0.109375,-60.4375,40.5,98.125,0,0
2,5,10,0.949219,-0.317383,-0.371094,28.6875,111.625,-89.125,0,5,6,0,0.319336,-0.0927734,6.5625,22.8125,113.938,0,0
2,5,10,1.0083,-0.299316,-0.346191,8.0625,96.6875,-80,0,4,6,0,0.314453,-0.147949,-25.625,20.625,104.75,0,0
2,4,10,0.994141,-0.375,-0.430664,-35.5625,60.125,-67.5625,0,3,6,0,0.390625,-0.097168,36.25,-11.3125,88,0,0
2,4,10,1.06152,-0.573242,-0.580566,-48.5,34.6875,-56.9375,0,3,6,0,0.594727,-0.153809,33.8125,-14.875,58.9375,0,0
1,4,10,1.00098,-0.683105,-0.857422,-51.3125,-27.25,-24.25,0,3,6,0,0.77002,-0.297363,68.5,-26,27.875,0,0
1,4,10,0.612793,-0.708496,-0.996582,-69.75,-60.1875,20,0,3,6,0,0.977539,-0.375,69,-19.3125,-22.75,0,0
1,5,10,0.09375,-0.741211,-0.982422,-60.875,-78.3125,50.125,0,3,6,0,1.04736,-0.419434,83.4375,-11.125,-50.6875,0,0
1,5,10,-0.248535,-0.840332,-0.707031,-32.8125,-99.1875,54.9375,0,4,6,0,0.941406,-0.163574,64.0625,9.25,-82.5625,0,0
1,6,10,-0.335938,-0.59082,-0.67041,31.1875,-111.938,56.6875,0,5,6,0,0.969727,0.0371094,19.75,-7.4375,-110.625,0,0
1,7,10,-0.0952148,-0.566406,-0.656738,33.5625,-103.625,43.4375,0,5,6,0,0.930176,0.0151367,-44.3125,-27.3125,-118.438,0,0
1,7,10,0.108887,-0.516113,-0.692871,46.8125,-57.625,28.6875,0,6,6,0,1.00244,-0.129883,-65.8125,-20.6875,-102.813,0,0
1,7,10,0.458008,-0.505371,-0.774902,48.125,3.8125,-9.5625,0,6,6,0,0.993652,-0.301758,-79.9375,-12,-34.125,0,0
2,7,10,0.794922,-0.447266,-0.714844,82.625,85.625,-45.75,0,6,6,0,0.861328,-0.426758,-65.6875,19.6875,51.25,0,0
2,6,10,0.961426,-0.345703,-0.615234,28.625,80.5,-65.125,0,5,6,0,0.319824,-0.0957031,-54.625,28.875,97.3125,0,0
2,5,10,0.987793,-0.29834,-0.49707,41.75,99.25,-62.5,0,5,7,0,0.356445,-0.208496,-1.3125,30.875,103.063,0,0
2,5,10,0.982422,-0.37793,-0.390137,-21.6875,50.1875,-60.5,0,4,7,0,0.230469,-0.00976563,-44.5625,24.1875,80,0,0
2,4,10,0.916016,-0.474121,-0.530762,-11.6875,55.9375,-53.3125,0,3,7,0,0.550781,-0.169434,35.0625,-8.6875,68.5625,0,0
1,4,10,0.858887,-0.617676,-0.662109,-61.0625,37.3125,-51.5,0,3,6,0,0.604004,-0.137207,38.9375,5.0625,78.25,0,0
1,4,10,0.626953,-0.604492,-0.734375,-50.375,25.5625,-36.875,0,3,6,0,0.731934,-0.074707,82.75,22.75,109,0,0
1,4,10,0.419922,-0.594727,-0.741699,-29.0625,28.375,-21.4375,0,2,7,0,0.839844,-0.0581055,40.1875,48.5,126.125,0,0
1,3,10,0.355469,-0.548828,-0.612305,-36.625,32.0625,-10.6875,0,1,7,0,0.783203,-0.00195313,-8.3125,35.1875,152.688,0,0
1,3,10,0.463867,-0.518555,-0.54541,-10.75,53.625,-15.125,0,0,7,0,0.491211,0.0395508,-48.875,28,164.75,0,0
1,3,10,0.681641,-0.394531,-0.567871,8.1875,56.125,-24.4375,0,0,13,0,0.0639648,0.0957031,-47.375,28.625,113.563,0,0
1,3,10,0.872559,-0.390625,-0.512695,3.4375,46.625,-21.375,0,0,14,0,0.0458984,0.138672,-3.75,12.0625,39.4375,0,0
1,3,10,0.813477,-0.353516,-0.472168,-6.3125,20,-5.5625,0,0,14,0,0,0.130371,-8.8125,2.75,-8.1875,0,0
1,3,10,0.729004,-0.375977,-0.4375,-8.25,22.875,-10.6875,0,0,12,0,0.151367,0.0268555,15.0625,-11.1875,-59.8125,0,0
1,3,10,0.867676,-0.391602,-0.41748,11.5625,16.6875,-11.375,0,0,8,0,0.231934,-0.00244141,32.75,-14.25,-94.4375,0,0
1,3,10,0.931152,-0.364258,-0.410645,19.375,5.4375,-7.8125,0,1,7,0,0.202637,0.0302734,28.5,-12.5625,-113.188,0,0
1,3,10,0.976074,-0.361816,-0.404785,9.8125,-32.6875,2.9375,0,1,7,0,0.286133,0.0356445,29.9375,-16,-112.875,0,0
1,3,10,0.903809,-0.350098,-0.451172,25,-50.25,9.875,0,2,7,0,0.321777,0.0449219,10.6875,-14.3125,-95.5625,0,0
1,3,10,0.8125,-0.320313,-0.483887,-0.125,-61,22.125,0,2,7,0,0.417969,0.0195313,5.5,-10.4375,-60.1875,0,0
1,4,10,0.775879,-0.319336,-0.504395,-1.0625,-40.4375,23.375,0,2,7,0,0.41748,0.0307617,0.875,-5.5,-29.1875,0,0
1,4,10,0.806152,-0.328613,-0.476074,-5.5625,-25.5,21.125,0,2,7,0,0.400391,0.0561523,-3.5625,-0.375,-2.125,0,0
1,4,10,0.853516,-0.323242,-0.440918,-2.125,1.25,7.0625,0,2,7,0,0.330078,0.0258789,-2.0625,7.8125,41.5,0,0
1,4,10,0.853516,-0.314941,-0.416504,-5,19.625,-1.9375,0,2,7,0,0.352539,0.0239258,-1.4375,11.0625,59.875,0,0
1,3,10,0.888184,-0.311035,-0.432617,1.6875,35.625,-16.1875,0,1,7,0,0.340332,0.0185547,-9.125,14.25,84.3125,0,0
1,3,10,0.840332,-0.334473,-0.46875,-3.5625,44.75,-23.375,0,1,8,0,0.280762,0.00146484,-2.875,18.0625,94.25,0,0
1,3,10,0.80957,-0.353516,-0.491699,-9.1875,42.5,-22.625,0,0,8,0,0.222656,0.0234375,25.75,27.1875,82.4375,0,0
1,3,10,0.733398,-0.414551,-0.537109,-3.1875,24,-16.0625,0,0,9,0,0.229492,0.0791016,33.6875,9.9375,43.5625,0,0
1,3,10,0.749023,-0.391113,-0.550781,-4.3125,5.375,-6.3125,0,0,9,0,0.291504,0.0556641,21.0625,3.9375,17.75,0,0
1,3,10,0.730469,-0.387207,-0.553711,-4.375,-8.625,7.5625,0,0,9,0,0.355957,0.0537109,12.25,-6.4375,-4.8125,0,0
1,3,10,0.811523,-0.399414,-0.515625,-7.8125,-39.1875,21.75,0,0,8,0,0.405273,0.0322266,-5.25,-19.3125,-47.1875,0,0
1,3,10,0.800293,-0.390625,-0.499512,-2.8125,-46.5625,25.4375,0,1,8,0,0.341797,0.0356445,-27.625,-24.625,-64.0625,0,0
1,3,10,0.829102,-0.383301,-0.51416,-0.25,-53.0625,24.875,0,1,7,0,0.301758,0.0581055,-20.125,-25.0625,-80.125,0,0
1,4,10,0.80127,-0.381348,-0.553711,0.6875,-56.625,24.375,0,2,7,0,0.370117,0.0170898,-11.875,-26.375,-83.5,0,0
1,4,10,0.716309,-0.378906,-0.568848,4.3125,-46.6875,18.5625,0,2,7,0,0.385742,-0.0234375,-24,-24.875,-67.75,0,0
1,4,10,0.674805,-0.385254,-0.565918,3.625,-25.3125,9.1875,0,2,7,0,0.389648,-0.00878906,-21.8125,-22.75,-41.8125,0,0
1,4,10,0.653809,-0.356934,-0.573242,3.875,-1.1875,0.3125,0,2,7,0,0.382813,-0.0385742,-26.25,-18.8125,-16.1875,0,0
1,4,10,0.668457,-0.352539,-0.575684,1.3125,8.6875,-4.5625,0,2,7,0,0.350098,-0.00146484,-10.0625,-10.25,14.9375,0,0
1,4,10,0.717773,-0.355469,-0.624023,-0.5625,17.5,-5.625,0,2,7,0,0.380859,-0.00390625,-8.0625,-3.5625,46.25,0,0
1,4,10,0.671875,-0.375488,-0.61377,-18.5,16.9375,2.0625,0,2,7,0,0.353027,0.0361328,-15.3125,2.6875,64.375,0,0
1,4,10,0.722656,-0.43457,-0.663086,-9.5,24.125,3.875,0,1,7,0,0.383301,-0.0297852,-31.3125,4.625,82.0625,0,0
1,4,10,0.713379,-0.389648,-0.55127,-34.9375,22.4375,-0.3125,0,1,7,0,0.205078,0.0522461,-48.4375,8.4375,69.625,0,0
1,4,10,0.636719,-0.52832,-0.490723,-35.4375,19.6875,-7.875,0,1,7,0,0.185059,0.0307617,-35.9375,0.125,52,0,0
1,4,10,0.694336,-0.481934,-0.52832,16.3125,20.3125,-16.125,0,0,7,0,0.155273,0.00830078,-20.9375,-0.0625,24.4375,0,0
1,4,10,0.777832,-0.352051,-0.576172,5.5,11.375,-16.875,0,0,7,0,0.283203,0.00439453,-0.9375,-2.75,4.9375,0,0
1,4,10,0.731445,-0.406738,-0.555664,-4,5,-10.3125,0,0,7,0,0.269531,-0.000976563,-5.9375,-2.8125,-5.6875,0,0
1,4,10,0.734863,-0.393555,-0.546387,-3.625,7.3125,-8.875,0,1,7,0,0.271973,-0.0209961,-2,-3.8125,-16.375,0,0
1,3,10,0.738281,-0.429199,-0.536133,-4.9375,15.75,-5.5,0,1,7,0,0.21875,0.00341797,-2.75,-6,-26.25,0,0
